time,Volatility
2020-04-14 08:40:00-04:00,140.23919999999993
2020-04-14 08:39:00-04:00,140.13919999999993
2020-04-14 08:38:00-04:00,140.06199999999995
2020-04-14 08:37:00-04:00,139.99479999999994
2020-04-14 08:36:00-04:00,139.99479999999994
2020-04-14 08:35:00-04:00,139.97479999999993
2020-04-14 08:34:00-04:00,140.00999999999993
2020-04-14 08:33:00-04:00,139.97759999999994
2020-04-14 08:32:00-04:00,139.90519999999992
2020-04-14 08:31:00-04:00,139.80519999999993
2020-04-13 09:30:00-04:00,117.74754000000011
2020-04-13 09:29:00-04:00,117.80794000000012
2020-04-13 09:28:00-04:00,117.81394000000014
2020-04-13 09:27:00-04:00,117.77800000000016
2020-04-13 09:26:00-04:00,117.87440000000015
2020-04-13 09:25:00-04:00,117.78600000000014
2020-04-13 09:24:00-04:00,117.70600000000013
2020-04-13 09:23:00-04:00,117.74440000000013
2020-04-13 09:22:00-04:00,117.77880000000013
2020-04-13 09:21:00-04:00,117.75720000000015
2020-04-13 09:20:00-04:00,117.71720000000016
2020-04-13 09:19:00-04:00,117.67680000000016
2020-04-13 09:18:00-04:00,117.59840000000015
2020-04-13 09:17:00-04:00,117.55960000000016
2020-04-13 09:16:00-04:00,117.55560000000017
2020-04-13 09:15:00-04:00,117.51560000000015
2020-04-13 09:14:00-04:00,117.52040000000015
2020-04-13 09:13:00-04:00,117.61640000000016
2020-04-13 09:12:00-04:00,117.66220000000014
2020-04-13 09:11:00-04:00,117.74620000000013
2020-04-13 09:10:00-04:00,117.82620000000013
2020-04-13 09:09:00-04:00,117.89660000000012
2020-04-13 09:08:00-04:00,117.91180000000013
2020-04-13 09:06:00-04:00,118.03400000000015
2020-04-13 09:05:00-04:00,118.07800000000016
2020-04-13 09:04:00-04:00,118.19800000000016
2020-04-13 09:03:00-04:00,118.28320000000016
2020-04-13 09:02:00-04:00,118.34600000000016
2020-04-13 09:01:00-04:00,118.33800000000015
2020-04-13 09:00:00-04:00,118.33840000000014
2020-04-13 08:59:00-04:00,118.31840000000014
2020-04-13 08:57:00-04:00,118.30240000000015
2020-04-13 08:55:00-04:00,118.36840000000015
2020-04-13 08:54:00-04:00,118.42440000000018
2020-04-13 08:53:00-04:00,118.51200000000017
2020-04-13 08:51:00-04:00,118.62199600000017
2020-04-13 08:50:00-04:00,118.71799600000017
2020-04-13 08:49:00-04:00,118.71399600000018
2020-04-13 08:48:00-04:00,118.69799600000019
2020-04-13 08:46:00-04:00,118.6379960000002
2020-04-13 08:45:00-04:00,118.51800000000021
2020-04-13 08:44:00-04:00,118.40800000000021
2020-04-13 08:43:00-04:00,118.36600000000021
2020-04-13 08:42:00-04:00,118.28640000000021
2020-04-13 08:41:00-04:00,118.2944000000002
2020-04-13 08:40:00-04:00,118.3848000000002
2020-04-13 08:38:00-04:00,118.50560000000021
2020-04-13 08:37:00-04:00,118.60240000000022
2020-04-13 08:36:00-04:00,118.71400000000021
2020-04-13 08:35:00-04:00,118.79400000000021
2020-04-13 08:34:00-04:00,118.81560000000022
2020-04-13 08:33:00-04:00,118.8048000000002
2020-04-13 08:32:00-04:00,118.79400000000018
2020-04-13 08:31:00-04:00,118.7820000000002
2020-04-09 09:30:00-04:00,112.30798000000036
2020-04-09 09:29:00-04:00,112.48826000000035
2020-04-09 09:28:00-04:00,112.55280000000035
2020-04-09 09:27:00-04:00,112.52200000000035
2020-04-09 09:26:00-04:00,112.26920000000034
2020-04-09 09:25:00-04:00,112.21360000000035
2020-04-09 09:24:00-04:00,112.12160000000036
2020-04-09 09:23:00-04:00,112.15640000000035
2020-04-09 09:22:00-04:00,112.12720000000036
2020-04-09 09:21:00-04:00,112.05640000000035
2020-04-09 09:20:00-04:00,111.97440000000033
2020-04-09 09:19:00-04:00,111.86280000000033
2020-04-09 09:18:00-04:00,111.69600000000032
2020-04-09 09:17:00-04:00,111.57600000000032
2020-04-09 09:16:00-04:00,111.58120000000034
2020-04-09 09:15:00-04:00,111.65239600000034
2020-04-09 09:14:00-04:00,111.75239600000035
2020-04-09 09:13:00-04:00,111.90239600000034
2020-04-09 09:12:00-04:00,112.02239600000034
2020-04-09 09:11:00-04:00,112.04879600000034
2020-04-09 09:10:00-04:00,111.95760000000034
2020-04-09 09:09:00-04:00,111.91720000000035
2020-04-09 09:08:00-04:00,111.85080000000035
2020-04-09 09:07:00-04:00,111.77080000000035
2020-04-09 09:06:00-04:00,111.62720000000036
2020-04-09 09:05:00-04:00,111.49080000000035
2020-04-09 09:04:00-04:00,111.32880000000037
2020-04-09 09:03:00-04:00,111.15480000000036
2020-04-09 09:02:00-04:00,110.99680000000038
2020-04-09 09:01:00-04:00,110.95920000000038
2020-04-09 09:00:00-04:00,110.95800000000035
2020-04-09 08:59:00-04:00,110.94040000000037
2020-04-09 08:58:00-04:00,110.91080000000036
2020-04-09 08:57:00-04:00,110.90880000000034
2020-04-09 08:56:00-04:00,110.85200000000034
2020-04-09 08:55:00-04:00,110.78880000000035
2020-04-09 08:54:00-04:00,110.74840000000036
2020-04-09 08:53:00-04:00,110.68040000000038
2020-04-09 08:52:00-04:00,110.60080000000039
2020-04-09 08:51:00-04:00,110.51120000000037
2020-04-09 08:50:00-04:00,110.44320000000036
2020-04-09 08:49:00-04:00,110.34360000000038
2020-04-09 08:48:00-04:00,110.20720000000037
2020-04-09 08:47:00-04:00,110.08480000000036
2020-04-09 08:46:00-04:00,109.97680000000037
2020-04-09 08:44:00-04:00,109.81600000000037
2020-04-09 08:43:00-04:00,109.65600000000036
